id,text,humor_rating
tweet3604,"Entra un borracho a una bodega y dice:
- Me da 20 litros de RON?
- Ha traido el envase?
- Esta usted hablando con el.",2.5
tweet23242,"¿Cómo se llama el hermano flojo de James Bond? 
Von, Hue-Von",2.6
tweet13418,"En que se parecen los ojos a los 3 reyes magos.?
En que el ultimo  es negro
#CHISTES",1.0
tweet20708,"— Ya está todo listo para la última cena, Jesús.

— ¿Cómo que última?

— ¿Dije última? Quise decir deliciosa.

— Andas muy raro, Judas.",3.8
tweet22258,"-Mamá, ¿por qué no tengo novia?
-No sé, pregúntale a todos tus pósters de Dragon Ball Z.",2.0
tweet19402,"Lo que publican en Facebook según la edad:

20s: Selfies, fiestas, gatos, memes
30s: Bodas, hijos, selfies en gym
40s: Frases de autoayuda",2.6667
tweet20641,"Me voy a dormir

A 74.833.266 ácaros les gusta esto",1.75
tweet3846,Algunas personas necesitan un abrazo. En el cuello. Con una soga. Hasta que ya no puedan respirar.,2.375
tweet20083,"Haber = verbo 
A ver = tus nudes",2.0
tweet187,"Jesús te ama, tu ex no.",2.75
tweet16822,Mi padre es un viejo verde........................Hulk. #CHISTES,1.4
tweet7094,"Odio felicitar a familiares por teléfono. Es como: 
-¡Felicidades! 
-Gracias. 
-¿Qué tal? 
-Bien jaja espera que te paso a mi madre.",1.5
tweet19743,"Estube buscando el 6 en numeros Romanos, no lo VI.",2.8333
tweet1328,"Si ustedes son de los suertudos que se encuentran dinero en la calle... agradézcanme, porque yo soy de esos pendejos que lo pierden. 😊",2.5
tweet22643,"Mientras Tú me ignoras, los Red Hot Chili Peppers me vienen a ver a México.",1.6
tweet19310,¿Por qué usamos insectisida?... por si las moscas!,2.75
tweet5137,Casillas se acaba de pedir una semana más de vacaciones en Miami para buscar el balón de Ramires.,2.0
tweet11034,"¡Papá, papá! ¿La sordera es hereditaria?
- ¿Cómo hijo?
- ¿Qué papá?
#chistes",2.4
tweet10973,"Mi novia me dejó por mi obsesión a las canciones de Juan Gabriel. Y lloré, y lloré, y lloré noche tras noche, caray, noche tras noche.",1.4
tweet23096,"Un hombre con barba enamora, pero un hombre con barbacoa enloquece.",1.4
tweet3908,"Tengo una buena noticia, las ganas de morir se me fueron, ahora solo tengo ganas de desaparecer.",1.3333
tweet2602,#Chiste entra 1 hombre a una farmacia y pide a toda voz -Me da 1 condon -Sr cuide su lengua -Entonces deme 2 #chistes RT.,2.0
tweet22712,"Por qué las rubias abren la leche en el supermercado? porque en la caja dice ""abrir aquí""",1.75
tweet23114,"A tí que te gusta mas, ¿hacer el amor o la Navidad?
- Hombre, hacer el amor, pero lo que pasa es que la Navidad es mas a menudo... #xD #RT",3.5714
tweet10040,"Entrevista de trabajo: -¿Cúanto voy a cobrar? -Por ahora 200 y más adelante 700 -Bueno, pues volveré más adelante. #fb",2.8
tweet8124,"Conseguir trabajo hoy en Argentina es imposible, llevo 15 días imprimiendo mi curriculum y todavía no se acercó ninguna empresa a buscarlos.",2.2
tweet4458,Típico: Te rascas un ojo. Recuerdas que ibas maquillada. Eres un mapache.,2.25
tweet18423,La cerveza es lo único que se cae y nadie se ríe.,2.3333
tweet16915,CHAVEZ va a prohibir hacer el Amor porque hacer el amor es RICO y ser RICO atenta contra la Revolución... by @Jm_Geminis,1.8
tweet11895,Por culpa de los celulares ya nadie lee el reverso del shampoo a la hora de cagar. Quién sabe con qué chingaderas nos estemos bañando.,2.0
tweet6676,"Paso tanto tiempo en mi casa, que a veces pienso que si piso la calle me voy a desintegrar como los vampiros.",1.25
tweet22308,"— Bueno y cuéntame, ¿quién te gusta?
— Empieza con “T” y termina en “U”
— ¿Teodoricu?
— No, Tú!
— A mí no me engañas, te gusta Teodoricu :'(",2.2
tweet6830,Neymar es de esos jugadores que cuando nació se tiró al suelo y pidió la expulsión del ginecólogo.,2.6
tweet20610,"—Hola, ¿quieres salir conmigo?   

—Claro que si, mira aquí es la salida, hasta luego.",2.2
tweet14966,"Lenguaje femenino: Ok = La cagaste. :) = La cagaste. Jaja = La cagaste ""Visto"" = La cagaste. Haz lo que quieras. = LA MEGA CAGASTE",1.8
tweet23772,"Mamá, en el cielo hay leyes?.-No nene, no ves que para tener leyes tiene que haber políticos y abogados...",2.8333
tweet23388,"Hola Ma, hola Pa , HOLAA MI PERRITO HERMOSO PRECIOSO CHIQUITITO MAS LINDO DEL MUNDO COMO ESTA MI BEBÉ DEME BECHITO HABER DEME UN BECHITO #XD",2.0
tweet13051,"Le voy a echar los perros a esa chica.
—Pero si está horrible.
—Pués por eso, ¡Guardian, Samsón, ataquen #xD",2.0
tweet11739,Un minuto de silencio por todas esas mamás y abuelitas que ya le estaban entendiendo al WhatsApp y se les actualizó.,2.25
tweet19092,"Señor: Si no puedo triunfar, haz que los que me rodean fracasen rotundamente. Amén.",1.0
tweet2753,"Dormir todo el dia, para demostrarle a todos que lucho por mis sueños... #XD",1.8571428571428568
tweet20070,#ElPinDe Mi cabeza en los examenes: S1NS3Ñ4L,1.6667
tweet19858,"-Amor, te extraño.
-Asómate a la ventana.
-Aww, no te veo, ¿dónde estás?
-En mi casa, jajaja no seas pendeja, ¿en serio te asomaste? 
-Ay :(",1.0
tweet16757,"—Amor, te estás obsesionando mucho con el fútbol. ¡Me haces falta!

—¿CUÁL FALTA?, ¿CUÁL FALTA? ¡SI LLEGUÉ LIMPIO AL BALÓN, AL BALÓN!",2.2
tweet2682,"¿Me ayudas a buscar a mi amiga que se ha perdido?
- ¿Cómo se llama? 
- Esperanza. 
- Imposible, ¡la esperanza es lo último que se pierde!",1.8
tweet22374,"—¿Te lo explico a besos?

—No, ya entendí JAJAJA. 

—Ay :(",1.25
tweet17133,Madurar es: dormir con una pierna afuera de la sábana y no tener miedo de que te la agarre un monstruo.,1.5
tweet5579,"-¿Tu celular es inteligente?
-Sí. Es de alta gama.
-¿Y entonces por qué te saca fotos?",2.0
tweet4770,"Buenos días, excepto a los que no dan FaV &amp; RT. A esos pendejos ¡NO!",2.3333
tweet1468,#DiaMundialdelaSalud Ire a hecharme unas cuantas frias. Salud¡¡,1.3333
tweet8892,"Jefe enojadísimo a un empleado: ¿Por qué no estás trabajando! -Ahh disculpe, es que no lo vi llegar!",3.0
tweet4059,"""Vale verga, ¿otra vez la cagué?"".

—Yo, en la escuela.
—Yo, en el amor.
—Yo, en la vida.
—Yo, EN TODO.",1.3333
tweet21638,"La otra noche una cucaracha se posó en mi cama, no la mate por que hace años que no dormía con alguien.",2.4
tweet21465,"No es que me caigas mal, pero ojalá que te baje en Año Nuevo y no puedas coger.",1.0
tweet23761,"-HIJO: Mamá, qué es un aborto? -MADRE: Preguntale a tu hermano. -HIJO: ¿Qué hermano? -MADRE: Exacto...",2.0
tweet9180,Sabes que te estás haciendo mayor cuando la galería de tu móvil se llena de fotos de bebés,2.75
tweet8784,Miedos Según la Edad.  —4 años: El Coco —6 años: Chucky —15 años: Las llamadas pérdidas de mi mamá —18 años: Se rompió el condón. #XD,1.75
tweet21056,"—¡Mamá, estoy embarazada!  —DIOS MÍO  —¡Feliz día de los inocentes! Jajaja  —Jajaja, ¡caí!, ¿cómo pude creer que alguien querría cogerte?",2.0
tweet13752,"–Me encanta bañarme con música.

–Yo prefiero con agua.",4.0
tweet17408,"Nadie vive de recuerdos, a menos que seas dueño de una tienda de antigüedades, entonces sí.",2.0
tweet8189,"El hombre moderno vive a base de vitamina C: 

—Computadora
—Celular
—Comida
—Cama
—Cervezas
—Chichis
–Culos",1.25
tweet21064,Te doy hasta que Flecha auspicie a Federer,1.75
tweet4882,"—¡Hagamos una orgía!
—¡Jesús! ¡No podemos poner eso en la Biblia!
—Está bien, está bien, entonces: ámense los unos a los otros.",2.6667
tweet20924,"—Hola guapo, este es mi número. 
—¿Y qué? ¿Te pongo una recarga o qué pedo?

*Todos los hombres cuando tenemos novia, siempre*",1.5
tweet16688,"Todavía no es Navidad, y ya está cayendo nieve.

DE MI NARIZ.",1.6667
tweet17103,"Feliz #DiaMundialDeLosNinos. Ya sabéis que hoy la tradición manda regalar niños a tus seres queridos, así que no lo dejéis para última hora.",1.0
tweet4607,#MeConectoSinClavos (Jesús en una cruz Wifi),1.75
tweet7910,"—Hija, no puede entrar a la iglesia sin brasier. —Padre, tengo el derecho divino. —Sí, y el izquierdo también, pero no puede entrar así.",3.0
tweet217,"Al final no vamos a saber de quien es el hijo del Arsenal que nacerá en unos meses, nos lo estamos follando todos grandes en la Premier.",2.25
tweet12538,"Una mujer te puede dar un abrazo, un beso, su amor, incluso hasta las nalgas, pero nunca, nunca, jamás, pero ni de pedo, te dará la razón.",1.2
tweet1728,"2016: Trump jamás va a ganar
2017: El presidente Trump no puede hacer eso ¿o sí?
2018: Ojalá mi distrito gane los primeros juegos del hambre",2.4
tweet16969,"—Mesero, la cuenta, por favor. —50. —¿Sin cuenta? Uy, qué detallazo, me voy!!",1.8
tweet21908,"Móvil en silencio: 194 WhatsApp's, 49 llamadas perdidas.
Móvil con volumen a tope: nadie me llama en todo el día.",2.3333
tweet11748,Dices voy a estudiar y de repente todo tu alrededor se vuelve mas interesante.,2.6667
tweet19965,-¿Sabes qué es lo mas bello que tú tienes? -Aww ¿Qué cosa mi amor? -¡Tu prima Katherin!,1.25
tweet22287,"RT @PedroTonio: Deme una caja de ácido acetilsalicílico, por favor - ¿De aspirinas? -Si eso, es que nunca me acuerdo del nombre",2.0
tweet20109,"—Tú no eras así cuando te conocí.

—Sí mira, lo qué pasa es que se te acabaron los 30 días de prueba gratuita.",1.6
tweet12481,Averiguando en Google Maps adónde estaba con la cabeza cuando me fijé en vos.,1.3333
tweet15357,Se dan cuenta que los villanos de Batman sólo delinquen en la noche? Debe ser porque la Bati-señal no se puede ver en el día.,2.5
tweet6902,"Sabes que el otro día se cayó mi madre por el balcón y ahora está en el cielo.
Pues, ¡Cómo rebota tu vieja!",2.2
tweet107,"—¡A UNA MUJER JAMÁS SE LE LEVANTA LA MANO!
—Pero maestra, dijo que si teníamos dudas levantáram...
—MALDITO CERDO OPRESOR ¡VIVA LA PANOCHA!",1.6
tweet9177,Quedar como amigos con tu ex es como quedar en contacto con tu secuestrador después de dejarte libre.,3.25
tweet20387,"—Jóvenes, hoy les voy a explicar cómo Dios creo a Adán y Eva.

—Profe, mi papá dice que descendemos de los monos.

—En tu caso, sí, Juan.",2.0
tweet11458,"Ilusiones:

1-Nunca me fueron infiel.
2-Sólo a vos te mandé esas fotos.
3-Me voy a depilar, por si...
4-Va a terminar su noviazgo por mi.",1.0
tweet17334,"«Gracias a esas frases motivacionales que pones en tu estado de WhatsApp, mi vida ha cambiado»

—Nadie. Nunca.",2.75
tweet3968,"Es posible que el hombre haya descubierto el fuego, pero fue la mujer la que descubrió como jugar con él. -Sex and theCity",1.0
tweet13672,"Llaman a una escuela:   —Aló, mi niño no pudo ir hoy porque está enfermo.  —¡Ah sí?, ¿con quién hablo?  —Con mi Mamá.",2.4
tweet21921,"Nivel de amor entre hermanos: ""Eres adoptado"".",1.3333
tweet22800,RT @JEANNYED: Que es una hipoteca? El lugar donde rumbean los hipopotamos XD,2.8
tweet17694,"Un hombre va a un adivino y llama a la puerta.
- Toc toc.
- ¿Quién es?
- ¡Pues vaya porquería de adivino!",2.4
tweet4938,"-Me gusta tu disfraz de vaca :) 
-Es de dálmata  
-Ah...",2.3333
tweet636,A falta de sexo... bronca con los alumnos. — Los profesores.,1.0
tweet20931,"RT @LaloMoranB: @ChisteMalo, Que pide un Huérfano cuando va a una pizzeria . . . . 2 familiares :( . . .",2.3333
tweet527,"—¿En tu casa o en la mía? 

—¿Tienes Wi-Fi?",1.5
tweet13645,"-Oye, ¿a ti te ayudan a sentarte? -No, me siento sola -¡LO SABÍA! Sabía que aún me extrañabas.",2.3333
tweet12432,#SoyCiudadaníaDigital cuando sé que un tuit es robado porque lo vi por primera vez hace 6 años,1.5
tweet972,"– ¡¡LAS REGLAS SE HICIERON PARA ROMPERSE!!

—Abuelo, por favor nos van a sacar de la papelería.",3.4
tweet23838,"—Tengo buenas y malas noticias.
—Primero las malas, doctor.
—Usted tiene cáncer.
—¡Oh! ¿Y las buenas?
—Ésas son para otro paciente.",1.5
tweet5603,Pepito a su Mamá: -Ya no quiero jugar con Juanito al rompecabezas -¿Por qué? -Porque al primer martillazo ya está llorando #fb,2.3333
tweet23930,"COMO SE DICE REAL MADRID EN CHINO : CHIN CHAM PIONG
#chistes",1.4
tweet12448,"La esposa excitada le dice al marido: dime cosas sucias al oído mi amor… Y él dice: Cocina, sala, comedor, baño... Buajaja..",1.4
tweet19694,Te iba a hablar del detective pero no vino al caso,2.8333
tweet9256,"Y ahora, cuando quiera cambiar la correa multicanal del auto...
 con esto de la ley de medios ¿que hago ??",1.75
tweet21863,"Cómo te reconoceré.
.
- Iré de negro.
.
- Muchas van de negro.
.
- Con una guadaña no.",1.6
tweet3545,"Si alguien ve mis ganas de estudiar que me avise, las estoy buscando. Gracias  😔",1.3333
tweet19578,"No te duermas, hay que platicar de nuestras mascotas.

—Yo, ligando.",2.6667
tweet11682,"¿Qué son puntos blancos en el jardín?
Hormiguitas haciendo la primera comunión.",1.6
tweet8789,"Quiero una novia:

Cariñosa.
Ordenada.
Guapa.
Especial.
Leal.
Optimista.
Natural.
Amable.

*En especial una con las letras mayúsculas.",1.6667
tweet16568,"—Hola, ¿cómo estás?
—Mal, mis papás murieron ayer. Y tengo cáncer.
—Ah ok. Oye, ¿le das like a mi foto?",1.8
tweet4212,"¡Oye! te ví en la tele ayer -¿En serio? ¿en dónde? -En Animal Planet, PERRA!",2.0
tweet22832,La señora se queja de los aros y el Señor de los Anillos. #CHISTES,3.5
tweet5166,"–Tira una moneda, si sale cara me tomo otra cerveza. 

–Cruz.

–Otra vez.

–Cruz.

–Otra.

–Cruz.

–Joder, otra vez.

–Cara.

–Toooooma.",1.2
tweet7154,"—Buenos días, princesa. ¿Te puedo decir princesa, verdad? 
—No. 
—Ok. Buenos días, profe ¿me deja pasar? 😆😆😆",1.7142857142857142
tweet16156,"Perdón por tardar tanto en responder, es que dejé el celular en modo: «No es cuando pinches quieras»",3.0
tweet19428,"-SÍ te quiero, pero es que soy muy complicada.

—UY PERDÓN HIJA DE BALDOR, FAMILIAR DEL CUBO RUBIK, SUDOKU NIVEL LEGENDARIO.",2.0
tweet20360,"-Mamá, ¿qué hay de postre?
-¿Ves ese bote de helado en el refri?
-Sí.
-Pues adentro tiene frijoles, trágatelos JAJAJÁ.
-Ay :(",1.25
tweet14020,"No hagas a los demás lo que no te gustaría que te hicieran a ti. Así que ""NO ENCIENDAS LA LUZ CUANDO ESTOY DURMIENDO"".",1.25
tweet17178,"—Pues mi novio es dueño de un lote de carros.
—¿Que no era un carro de elotes?
—Ándale, eso. Siempre me confundo, jeje.",2.0
tweet16691,"Querido Santa:
Este año me porte muy bien,
Bueno casi bien,
Bueno mas o menos,
Ok, sabe que, Yo me compro mi regalo
#XD",2.3
tweet6449,"-Dr, ¿cómo hago para vivir 100 años? -Nada de sexo, alcohol ni vicios -¿Y funciona? –No se, pero seguro que se le va a hacer largo",2.7
tweet4317,"Me Emputa Que Copien Los Estados :S
Me gusta · Comentar · Compartir · Ayer a las 18:58 cerca de ... #JAJAJA",1.4
tweet23835,"—Ya me voy, mamá...
—Ándale hijita con cuidado, deja te doy la bendición.
—Pero mamá, dijiste que me la cuidarías.
—¡Ni madres, llévatelo!",2.0
tweet9485,"Un cojo en un taxi. El taxista dice: ¿Pa' donde cojo? Y el cojo: Agarras confianza rápido, el coño de tu madre!",2.8571428571428568
tweet1761,"un borracho en un río gritando:""ballena""-pero señor, una ballena en un rio? -no, se me cayeron dos botellas y una va llena!",2.0
tweet2860,Le voy a poner Nahuel a mi hija para que nadie se la meta.,1.0
tweet1165,"¿Cursi yo? ¿Cursi YOO? Cursi el viento..!! ..que acaricia tu cabello, impregnándome de tu aroma, y el dulce terciopelo...",3.3
tweet1153,"Las tres cosas mas difíciles de decir:
1) Parangaricutirimícuaro
2) Esternocleidomastoideo
3) Perdón.",2.0
tweet9847,"—Dijiste que irían puros hombres y en la foto que te etiquetaron se ve una mujer. 
—Se estaciona en dos movimientos.
—Ok. Diviértete amor.",1.8
tweet16569,Injusticia es tener un profesor para cada materia y yo solo para aprenderlo todo.,1.6667
tweet18364,"—Te quiero mucho &lt;3 

—Yo no tanto &lt;2.99",2.5
tweet17554,"La lesbiana indecisa no sabe que concha quiere 
#frases #chistes #realidad",1.4
tweet7832,Levantaré a los caidos y oprimiré a los grandes. (El sostén) #FrasesCelebres  #chistes #fb,2.4
tweet20650,"Nuevo Samsung Galaxy S5: Incluye tres dormitorios, 2 baños, terraza, un amplio parque y cochera.",2.0
tweet14004,Los amigos valen oro... no seas tonto ¡véndelos!,2.75
tweet22281,-¿Cuál es la diferencia entre un heterosexual y un bisexual?... 20 cervezas,1.0
tweet8319,No dejes para mañana lo que podes hacer despues.. xD,1.5
tweet15903,"Uno también necesita sentir el interés de esa persona, un buenos días, una llamada, una mamada, cosas sencillas pero de gran valor.",1.0
tweet4954,"Si me gusta jugar a las cartas?
- Maso",2.6667
tweet19698,"—Hola.
—🙂
—Fíjate que lo he pensado bien y me gustaría tener una relación formal.
—😀
—Y quería pedirte...
—😍
—...que no me busques más.",3.0
tweet14394,"-¿Te cortaste el pelo?

-No fíjate, me creció la cabez…

-MIRA PENDEJA, AGRADECE QUE ME DI CUENTA Y NO TE DIJE QUE TE VES MÁS GORDA",1.8
tweet5885,"Hugo Chávez en restaurante: -Tengo reservación —Ok, diga algo para identificarlo -Solo se me ocurren babosadas —Bienvenido Sr. Chávez!",1.5
tweet2077,—¿Cómo te llamas? —Drácula ¿Y tú? —Edward —No jodas ¿Cómo el Vampiro?,2.0
tweet19516,"«Y en el último círculo del infierno, todos estaban condenados a escuchar a los fans de GoT hablando de GoT por toda la eternidad»

—Dante.",2.6667
tweet4871,"—¡Abuelo, abuelo!, ¡Despierta! 

—¿Qué pasó? 

—Olvidaste tus pastillas para dormir...",1.6
tweet14142,¿A quién le tengo que vender mi alma para poder bajar los kilos que me faltan para diciembre?,1.25
tweet20213,"""Hoy mi bb cumple 65 semanas"" AH DALE HIJA DE PUTA DECIMELO EN FRACCIONES TAMBIEN QUERES?",2.3333
tweet22935,"Cómo quemar calorías durante el sexo :
1: Quitar la ropa: C/ consentimiento de ella: 12 calorias 
 Sin consentimiento: 187calorias.
#chistes",1.6
tweet14415,"Dime con quien andas... Y si es bien puta, me la mandas.

—Todos los hombres.",1.0
tweet2979,"—¿Tan linda y sin novio?
—Zii lo ke paza ez ke..
—Déjalo, ya sé por que.",1.8333
tweet8653,"Papá, los zancudos me siguen 
-Apaga la luz y duerme (Entra una luciernaga al cuarto) 
-Papa, ahora me estan buscando con linterna esos HP",2.6
tweet4754,La Navidad empieza oficialmente cuando tu papá llega borracho a golpear a tu mamá y tú estás encerrado en el baño inhalado cocaína.,1.6667
tweet22320,"-¿Jura decir la verdad, toda la verdad y nada más que la verdad?
-Sí.
-¿Dónde estaba cuando ocurrió el homicidio?
-La verdad.
-¡Libérenlo!",3.0
tweet17684,"Mama ¿qué es la relatividad?
- Depende...",2.2
tweet19160,"- Oye men , qué significa... I love you? - Te amo...- NO EMPIECES, PARECES GAY",1.0
tweet22133,"La mama a la niña ciega: Si te vuelves a portar mal, te cambio los muebles de lugar. #humornegro",2.0
tweet4247,"- Mi amor ¿Te apetece quedarte en la cama, ver películas y comer palomitas? 
-¡Sí! 
- Ok, me voy con mis amigos!",2.4
tweet3139,"Maluma se cogió a Ricky Martin, John Lennon no..

Lennon: 0
Maluma: 1

#MalumaEsMejorQueJohnLennon",1.0
tweet6984,Se vende ropa AMERICANA... OK made in china guau,1.25
tweet17243,"—Hola hermosa, ¿quieres que tomemos algo?
—Si, distancia.",2.8
tweet23963,"Buenos días a todos, menos a los caminos de la vida porque ellos no son como yo pensaba, no son como yo creía.",3.1667
tweet8846,"Doctor, ¿como se encuentra mi hijo, el que se tragó una moneda? -Sigue SIN CAMBIO, Sra.",2.625
tweet3857,"Ahora que Wikipedia cumplió 13 años parece un adolescente de verdad.

El hijo de puta cree que lo sabe todo y se la pasa pidiendo dinero.",2.2
tweet16542,"Los hombres que dicen que el sitio de las mujeres es la cocina, ¿son los mismos que no saben qué hacer con ellas en la cama?",1.3333
tweet19258,"“Este idiota tiene que dormir, vamos a hacer que se ponga a pensar puras pendejadas”

—Mi cerebro de noche.",1.25
tweet17810,"“¡¡Rayos!!  se tapó con la cobija hasta la cabeza, así no le puedo hacer nada, ya ni modo”

—Todos los fantasmas.",2.4
tweet1114,Hoy en mi graduación llamaron a un tipo que se llamaba Marc y de segundo nombre Anthony LASDKASJD XQ,2.6667
tweet5412,"Entrar en un ascensor lleno de desconocidos y decir: ""Estoy seguro de que se preguntan por qué les he reunido aquí"".",1.25
tweet23718,"RT @Addax_: Mamá mamá, la abuela está dura. Callate hija que todavía queda medio abuelo en la heladera!!!!! &lt;- #humornegro",1.25
tweet5898,"—I love U. —¿De verdad? *.* —Sí, es mi vocal favorita.",2.5
tweet958,"—¿Por qué le cortaste el cabello a tu hijo?
—Es cáncer.
—El mío es Capricornio y no ando de culero cortandole el cabello a lo pendejo.",1.8
tweet18218,Ese mini infarto cuando estas caminando y un perro te empieza a ladrar.,2.0
tweet22328,Sebastián se cree autopista y Rolo Puente. #CHISTES,3.75
tweet20762,Me acuerdo cuando le gane la carrera a los demás espermatozoides. Ha sido el único logro en mi vida,3.2
tweet4051,"oye compadre, ayer me robaron mi cepillo de dientes y hoy me acaban de robar mi peine... Empiezo a sospechar que en esta carcel hay ladones",2.0
tweet7,"—Buenas don Pepe, ¿me vende un litro de leche?
—¿Entera?
—No, si quiere tómese un vasito pinche viejo abusivo...",2.5
tweet4193,"-Cariño, ¿crees que me he maquillado demasiado? -Depende, ¿vas a salir a matar a Batman?",3.4
tweet19422,"—¿SEÑOR POLICÍA, AUXILIO! ¡Mi ex esposa se robó mi coche!
—¿Es Coupe?
—No, se los traga, pero eso qué. ¡DETÉNGALA!",2.75
tweet9359,"A #forlan se le ven los cuernos desde GOOGLE EARTH. 
#chistes",1.75
tweet20221,¿Los vegetarianos pueden comer galletas de animalitos? #DudasExistenciales,1.6667
tweet23984,Que me parta un rayo (Un Siamés)  #CHISTES,1.2
tweet23948,"Pepito, hijito, necesito hablar contigo de un tema muy importante.
¿De qué tema papá?
De sexo.
Claro papá, ¿Qué quieres saber?  #XD",2.8
tweet16470,"Igual ni me importa que te hayas conectado hace 2 horas... 38 minutos y 16 segundos, y no me hayas hablado..... estoy super relajad@ #RT",1.8
tweet17547,"—Amor, dime cosas sucias.

—Tu cuarto.

—¡Mamá, cuelga!

#XD",2.25
tweet21980,"—Oye, ¿qué hiciste ayer?

—Invadí Roma.

—Qué Bárbaro.",3.2
tweet10725,"""—¿QUIÉN VERGA ERES?
—¡TE VOY A MATAR CABRÓN!
—¡Y YO A TI HIJO DE... Oye, bonito culo, ¿puedo olerlo?
—Por favor""

Dos perros presentándose.",2.6667
tweet17659,"—Suélteme, soy mago, puedo hacerle daño
—¿Crees que soy tonto?
—¡Wingardium Leviosa!
—¡HIJO De PUTA, SÁCAME LA VARITA DEL OJO!
—Te avisé",3.0
tweet21261,"- Mi mujer quiso salir a la cubierta del yate y se golpeó con la ventana.
- Escotilla.
- Muchísimo y además torpe que te cagas.",3.1667
tweet22324,"-Papá, q me traerán los Reyes este año? -Que te trajeron el año pasado? -Un globo -Pues ahora te lo van a inflar! by @starwhite6990 #fb",2.2
tweet3522,A la cuenta de 3 hago la tarea... 1... 2.. 2⅞... 2⅝... 2⅔... 2¼... 2½... 2¾... 2÷√1245x⅜≤∆x∞/1²...,2.0
tweet23100,"—Quiero ir a gastar unos pesos a Inglaterra —Oye, pero allá sólo aceptan libras —¡PUTA MADRE! Yo soy Scorpión",2.0
tweet15948,"“UUUFFFF SE ME ANTOJA UNA COCA COLA LIFE”

—Nadie.",2.0
tweet3218,"- Quieres ser mi novia? - Sorry I don't speak Spanish. - Do you want to be my Girlfriend? - Lo siento, no hablo inglés.",1.8888888888888888
tweet3260,"-Amor, dime algo dulce
-Caramelos
-No, algo lindo
-Cachorritos
–NO, dime algo sexy
-La vecina.. #xD",2.6
tweet4151,"— mamá, que hay de comer? — comida —ah bueno, ya me dieron el resultado del examen — que te sacaste? — nota.",1.8571428571428568
tweet18814,"Profesor: ¿Cómo que el salón huele a comida? 

Yo: Es mi nuevo perfume “LÈ TORTË DÈ TAMALÈ” profe.",1.3333
tweet3406,Cuando voy al cine siempre me arreglo y me peino chingón. Uno nunca sabe si va a salir en la grabación de una película pirata.,2.2
tweet17961,"–Ya llegue mamá
–Es muy tarde, ¿Dónde andabas?
–En la casa de Noe
–¿Cuál Noe?
–Noe de tu incumbencia JAJAJA ¡NO MAMÁ, CON LA PLANCHA NOOO!",1.625
tweet12318,"- llamame al celu , por favor 
- ok, a partir de ahora lo haré así 
- Chau Pedro
- Chau Alcelu",2.8
tweet18922,Turista extranjero al cantinero: -Eggk sudeakr seafegs ts coca-cola. -¿Eh? ¿Que quiere una lata de qué? #fb,3.25
tweet21551,Hay un graffiti en un puente... -Unos: ¡VANDALISMO! -Otros: ¡ESO ES ARTE! -Yo: ¿Cómo coño hizo para subir ahí?,2.5
tweet12587,"- ¡Papá, Papá, llévame al circo!
- No hijo, quién quiera verte que venga a casa.",2.5
tweet1142,"-¡Manolo, fíjate que me cayó mal la paella! -¡Pues ya no le hables, Venancio!",1.8
tweet13997,"—¿Me veo gorda con este vestido? —Con ese vestido, sin ese vestido y con todos los vestidos.",2.142857142857143
tweet5230,Entonces volteas hacia ambos lados antes de cruzar y te percatas que estás solo. En la vida.,2.6667
tweet21763,"Quisiera que fueras torzón, para que me dieras todas las mañanas.",1.0
tweet20964,"1 mes: “Te ves bien bonita enojada.”

2 años: “Ya te vas a enojar, te enojas por todo.”",1.3333
tweet20925,"Descargando películas en halta definición. O sea, en HD.",1.0
tweet22188,¿Cuál es el cumpleaños más pobre? El del calzoncillo... porque tiene un pito y 2 globos para 200 pendejos! by @Darialber #fb,2.5
tweet18082,"Estamos trabajando en una campaña contra la bulimia. 
después de almorzar hacemos el lanzamiento 
#urna2011",2.8
tweet18086,"Breve historia de Estados Unidos:

1789 Primer presidente.
2008 Primer presidente negro.
2016 Primer presidente naranja.",2.2
tweet14688,"Está demostrado estadísticamente que por cada condón roto en el mundo, dos personas aprenden a rezar.",1.75
tweet17725,"Probé algo nuevo en la cama y me metieron una revista de acertijos por la cola..
se me lleno el culo de preguntas",2.0
tweet16085,"Ame a su prójimo, siempre que no sea mi señora. #MaximasFilosoficas #fb",2.3333
tweet19452,Celebro la idea de gobierno federal de extraditar al chapo. sin duda será útil tener a alguien del otro lado que nos ayude a hacer un túnel.,1.6667
tweet7927,"— Tú hablas inglés?
— Obvio tontito!
— Como se dice pan?
— Bread!
— Como se dice qué?
— What
— Y panqueque?
— Breadwhatwhat.",1.4444444444444444
tweet13378,"-No sé si me ama, ¿vos que harías en mi lugar? 
-Dieta.",1.8
tweet9780,"“No le hubiera hablado” 

—Yo después de hablarle.",3.3333
tweet12935,Creo que este año tampoco podré cumplir los propósitos que me hice por allá en 1998.,2.6667
tweet17369,"#chiste Papá papá, tu te casaste por civil o por la iglesia?.
-Por tu culpa! #chistes RT",2.25
tweet7079,"Niñas de 11 años que ponen en facebook: “Quiero despertar y verte a mi lado“ Tranquilas, tus barbies no se mueven.",2.0
tweet21670,"""No puedo, estoy con la perra de mi novia"". Frases que se pueden entender mal.",2.0
tweet4963,(O_O) (↓_ ↓) (O_O) (↓_ ↓) (O_O) (↓_ ↓) (O_O) (↓_ ↓) (↓_ ↓). Yo con el móvil en clase.,1.6667
